from,rel,to
http://www.wikidata.org/entity/Q17495108,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q134307
http://www.wikidata.org/entity/Q17492292,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q23402
http://www.wikidata.org/entity/Q17583459,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q6029519
http://www.wikidata.org/entity/Q2275610,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3304106
http://www.wikidata.org/entity/Q1422666,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q42000
http://www.wikidata.org/entity/Q5745603,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q1362177,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q1700481
http://www.wikidata.org/entity/Q1216387,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q1047337
http://www.wikidata.org/entity/Q2275610,http://schema.org/description,peinture de Georges Seurat
http://www.wikidata.org/entity/Q38403891,http://www.wikidata.org/prop/direct/P2049,26
http://www.wikidata.org/entity/Q24283,http://www.wikidata.org/prop/direct/P2048,34
http://www.wikidata.org/entity/Q2561558,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q201097
http://www.wikidata.org/entity/Q3399378,http://www.wikidata.org/prop/direct/P1071,http://www.wikidata.org/entity/Q193832
http://www.wikidata.org/entity/Q3387944,http://www.wikidata.org/prop/direct/P1476,"Pierrot, dit autrefois Gilles"
http://www.wikidata.org/entity/Q2974978,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q15973357,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q28367
http://www.wikidata.org/entity/Q185255,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1986098
http://www.wikidata.org/entity/Q20726131,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1311
http://www.wikidata.org/entity/Q13107489,http://www.w3.org/2000/01/rdf-schema#label,The Harvest
http://www.wikidata.org/entity/Q17495469,http://www.wikidata.org/prop/direct/P571,1894-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q17613629,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3579211
http://www.wikidata.org/entity/Q930535,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q23402
http://www.wikidata.org/entity/Q2912117,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3392548
http://www.wikidata.org/entity/Q15934387,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8441
http://www.wikidata.org/entity/Q3387944,http://www.w3.org/2004/02/skos/core#altLabel,Gilles
http://www.wikidata.org/entity/Q3203447,http://www.wikidata.org/prop/direct/P2049,505
http://www.wikidata.org/entity/Q24688838,http://www.w3.org/2000/01/rdf-schema#label,Entrevue des deux rois sur l'île des Faisans
http://www.wikidata.org/entity/Q18572448,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q103934
http://www.wikidata.org/entity/Q3399440,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q169031
http://www.wikidata.org/entity/Q16303802,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q3206493,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8441
http://www.wikidata.org/entity/Q2533791,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3267239
http://www.wikidata.org/entity/Q2252360,http://www.w3.org/2000/01/rdf-schema#label,The Virgin of Mercy of the Cadard Family
http://www.wikidata.org/entity/Q18783510,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q715909
http://www.wikidata.org/entity/Q23898,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q10791
http://www.wikidata.org/entity/Q3201415,http://www.w3.org/2000/01/rdf-schema#label,L'Accordée de village
http://www.wikidata.org/entity/Q2872714,http://schema.org/description,painting by Jacques-Louis David
http://www.wikidata.org/entity/Q945164,http://www.w3.org/2000/01/rdf-schema#label,Portrait d'Alof de Wignacourt
http://www.wikidata.org/entity/Q24930281,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q13572334,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q209050
http://www.wikidata.org/entity/Q56678956,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q591762,http://www.wikidata.org/prop/direct/P625,Point(7.3555 48.0796)
http://www.wikidata.org/entity/Q3944476,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044768
http://www.wikidata.org/entity/Q18572292,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q1215604,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q499
http://www.wikidata.org/entity/Q1133821,http://www.w3.org/2004/02/skos/core#altLabel,The Death of Sardanapol
http://www.wikidata.org/entity/Q3842437,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q207929
http://www.wikidata.org/entity/Q2529703,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q12015473,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q99895
http://www.wikidata.org/entity/Q2984817,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q27346819,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q144
http://www.wikidata.org/entity/Q17633117,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q2268776
http://www.wikidata.org/entity/Q3842437,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q345
http://www.wikidata.org/entity/Q1923320,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q2467141,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q618057
http://www.wikidata.org/entity/Q1198912,http://www.wikidata.org/prop/direct/P2049,187
http://www.wikidata.org/entity/Q3556817,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q2467141,http://www.wikidata.org/prop/direct/P373,Big Holy Family by Raphael (Louvre)
http://www.wikidata.org/entity/Q4429116,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q3937621,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8436
http://www.wikidata.org/entity/Q1215604,http://www.wikidata.org/prop/direct/P2049,80
http://www.wikidata.org/entity/Q24628970,http://www.w3.org/2000/01/rdf-schema#label,Head of Venus Ra 52
http://www.wikidata.org/entity/Q3181999,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q3842617,http://www.wikidata.org/prop/direct/P2048,89
http://www.wikidata.org/entity/Q3224317,http://www.wikidata.org/prop/direct/P2048,88
http://www.wikidata.org/entity/Q2413789,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1147795
http://www.wikidata.org/entity/Q562284,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q3292681,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q325981,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q192110
http://www.wikidata.org/entity/Q3220784,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q1319378
http://www.wikidata.org/entity/Q4023318,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q15917726,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q3178376,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q524534
http://www.wikidata.org/entity/Q19720761,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5598
http://www.wikidata.org/entity/Q17491395,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3289701
http://www.wikidata.org/entity/Q1231009,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q345551
http://www.wikidata.org/entity/Q6481761,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044768
http://www.wikidata.org/entity/Q591762,http://www.w3.org/2000/01/rdf-schema#label,Isenheim Altarpiece
http://www.wikidata.org/entity/Q18565917,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q521671,http://www.wikidata.org/prop/direct/P2048,163
http://www.wikidata.org/entity/Q476458,http://www.wikidata.org/prop/direct/P2049,425
http://www.wikidata.org/entity/Q2290433,http://www.w3.org/2004/02/skos/core#altLabel,Scene des massacres de Scio
http://www.wikidata.org/entity/Q23639890,http://www.wikidata.org/prop/direct/P2610,3.78
http://www.wikidata.org/entity/Q6314660,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q132582
http://www.wikidata.org/entity/Q1118456,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q1047337
http://www.wikidata.org/entity/Q3202169,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q17280649,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q18572789
http://www.wikidata.org/entity/Q3204212,http://www.w3.org/2000/01/rdf-schema#label,L'Inondation à Port-Marly
http://www.wikidata.org/entity/Q405814,http://www.wikidata.org/prop/direct/P2048,58
http://www.wikidata.org/entity/Q3794660,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1393765
http://www.wikidata.org/entity/Q526178,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q2097646
http://www.wikidata.org/entity/Q1516449,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q345
http://www.wikidata.org/entity/Q20726131,http://www.wikidata.org/prop/direct/P373,Le Loup d'Aggubio (Luc-Olivier Merson)
http://www.wikidata.org/entity/Q4191448,http://schema.org/description,tableau de William Bouguereau
http://www.wikidata.org/entity/Q3821663,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q23402
http://www.wikidata.org/entity/Q14940548,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q506
http://www.wikidata.org/entity/Q26208347,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1975176
http://www.wikidata.org/entity/Q3222406,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q19005202,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q3387593,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q13572334,http://www.wikidata.org/prop/direct/P373,Diana and her Nymphs setting out for the Hunt (Rubens and Brueghel - Musée de la chasse et de la nature)
http://www.wikidata.org/entity/Q2027662,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q43801
http://www.wikidata.org/entity/Q2984817,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q3203447,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q726
http://www.wikidata.org/entity/Q783563,http://www.wikidata.org/prop/direct/P1476,"La maladie d'Antiochus, ou Antiochus et Stratonice"
http://www.wikidata.org/entity/Q9395635,http://www.wikidata.org/prop/direct/P2049,185
http://www.wikidata.org/entity/Q29530,http://www.wikidata.org/prop/direct/P1684,Eug. Delacroix 1830
http://www.wikidata.org/entity/Q15844756,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q1236032
http://www.wikidata.org/entity/Q3213780,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044768
http://www.wikidata.org/entity/Q673112,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q599737
http://www.wikidata.org/entity/Q16928483,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q15934785,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q17491975,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q191163
http://www.wikidata.org/entity/Q15617847,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q3731232,http://schema.org/description,peinture de Pierre Paul Rubens
http://www.wikidata.org/entity/Q15934807,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q34201
http://www.wikidata.org/entity/Q3225661,http://www.wikidata.org/prop/direct/P2049,44
http://www.wikidata.org/entity/Q687182,http://schema.org/description,tableau de James Abbott McNeill Whistler
http://www.wikidata.org/entity/Q3399388,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q5454994,http://www.wikidata.org/prop/direct/P571,1587-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q2571560,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1540750
http://www.wikidata.org/entity/Q3937621,http://schema.org/description,peinture d'Élisabeth Vigée Le Brun
http://www.wikidata.org/entity/Q3936373,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1144593
http://www.wikidata.org/entity/Q17496122,http://www.wikidata.org/prop/direct/P571,1887-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q24011,http://www.w3.org/2004/02/skos/core#altLabel,Mademoiselle Rivière
http://www.wikidata.org/entity/Q3221619,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q6498477
http://www.wikidata.org/entity/Q15934785,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q18203240,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q23402
http://www.wikidata.org/entity/Q3808227,http://www.wikidata.org/prop/direct/P1705,Jeunes filles au piano
http://www.wikidata.org/entity/Q3381192,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q19018802
http://www.wikidata.org/entity/Q3399440,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q37853
http://www.wikidata.org/entity/Q1231009,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q83808
http://www.wikidata.org/entity/Q3842551,http://www.wikidata.org/prop/direct/P2049,110
http://www.wikidata.org/entity/Q4429116,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q538243,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q3213774,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q3842572,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q2864737
http://www.wikidata.org/entity/Q9850868,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q180733
http://www.wikidata.org/entity/Q3842572,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q370665
http://www.wikidata.org/entity/Q2360329,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q184353
http://www.wikidata.org/entity/Q1213917,http://www.w3.org/2000/01/rdf-schema#label,The Church at Auvers
http://www.wikidata.org/entity/Q737062,http://www.wikidata.org/prop/direct/P1476,Olympia
http://www.wikidata.org/entity/Q2568551,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q9103
http://www.wikidata.org/entity/Q443779,http://www.wikidata.org/prop/direct/P6379,http://www.wikidata.org/entity/Q377500
http://www.wikidata.org/entity/Q18783510,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044768
http://www.wikidata.org/entity/Q3399440,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q231250
